customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST03103,Male,0,Yes,No,51,No,DSL,No,No,Two year,Bank transfer,62.54,3189.52,1
CUST03104,Female,0,Yes,No,14,No,None,No internet service,No internet service,Month-to-month,Electronic check,20.03,280.39,1
CUST03105,Male,1,No,Yes,7,Yes,DSL,No,Yes,Month-to-month,Mailed check,61.58,431.03,0
CUST03106,Male,0,Yes,Yes,30,Yes,None,No internet service,No internet service,Month-to-month,Bank transfer,25.99,779.63,1
CUST03107,Female,0,No,No,43,No,DSL,No,Yes,Month-to-month,Bank transfer,33.12,1424.28,0
CUST03108,Female,1,No,No,13,Yes,None,No internet service,No internet service,Two year,Bank transfer,42.95,558.39,0
CUST03109,Female,1,No,No,57,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,36.72,2093.24,1
CUST03110,Female,0,No,No,4,Yes,DSL,No,No,One year,Electronic check,32.7,130.81,1
CUST03111,Female,1,Yes,Yes,64,No,DSL,No,No,One year,Mailed check,60.83,3893.36,0
CUST03112,Male,0,No,Yes,54,No,DSL,No,Yes,Two year,Mailed check,69.2,3736.81,0
CUST03113,Male,0,No,Yes,37,Yes,DSL,No,Yes,One year,Mailed check,58.88,2178.73,1
CUST03114,Male,1,No,Yes,0,Yes,None,No internet service,No internet service,Month-to-month,Bank transfer,15.2,0,1
CUST03115,Female,0,No,Yes,18,No,DSL,No,No,Two year,Bank transfer,39.36,708.45,1
CUST03116,Male,0,Yes,Yes,21,Yes,Fiber optic,No,No,Month-to-month,Electronic check,97.04,2037.81,0
CUST03117,Female,1,Yes,Yes,53,No,None,No internet service,No internet service,Month-to-month,Credit card,34.47,1826.81,0
CUST03118,Male,0,No,No,72,No,Fiber optic,No,Yes,Month-to-month,Bank transfer,62.65,4510.82,1
CUST03119,Male,0,No,No,37,Yes,Fiber optic,Yes,Yes,One year,Mailed check,72.37,2677.72,0
CUST03120,Female,1,No,No,68,No,DSL,Yes,No,Two year,Mailed check,71.63,4871.04,1
CUST03121,Male,0,No,Yes,36,Yes,Fiber optic,No,Yes,Month-to-month,Electronic check,66.36,2388.99,1
CUST03122,Female,0,No,No,22,Yes,DSL,Yes,No,Two year,Credit card,57.19,1258.19,0
CUST03123,Male,1,No,Yes,26,Yes,Fiber optic,No,Yes,Two year,Mailed check,95.9,2493.39,0
CUST03124,Female,0,Yes,No,44,Yes,Fiber optic,Yes,Yes,Month-to-month,Credit card,111.54,4907.8,0
CUST03125,Male,0,No,No,20,Yes,None,No internet service,No internet service,One year,Electronic check,22.83,456.56,1
CUST03126,Female,1,Yes,Yes,48,Yes,Fiber optic,No,No,Two year,Bank transfer,70.36,3377.28,0
CUST03127,Female,1,Yes,Yes,24,Yes,Fiber optic,Yes,Yes,Month-to-month,Electronic check,116.54,2796.97,1
CUST03128,Female,1,Yes,No,33,Yes,None,No internet service,No internet service,Two year,Mailed check,33.58,1108.2,0
CUST03129,Male,0,No,Yes,67,No,DSL,No,Yes,Two year,Credit card,48.42,3244.37,1
CUST03130,Male,0,No,No,72,Yes,None,No internet service,No internet service,Month-to-month,Credit card,15.83,1139.77,1
CUST03131,Male,1,No,Yes,45,No,Fiber optic,Yes,No,One year,Bank transfer,118.49,5332.12,0
CUST03132,Female,0,Yes,Yes,6,No,DSL,Yes,Yes,Two year,Bank transfer,55.79,334.73,1
CUST03133,Female,0,No,No,14,No,None,No internet service,No internet service,Month-to-month,Bank transfer,19.34,270.71,1
CUST03134,Male,0,No,Yes,58,No,Fiber optic,Yes,No,One year,Bank transfer,83.06,4817.24,0
CUST03135,Female,1,No,No,11,Yes,None,No internet service,No internet service,One year,Bank transfer,18.06,198.67,0
CUST03136,Male,1,No,No,70,Yes,DSL,No,Yes,One year,Bank transfer,37.45,2621.85,0
CUST03137,Male,0,Yes,Yes,42,Yes,Fiber optic,Yes,Yes,One year,Credit card,71.51,3003.37,1
CUST03138,Female,1,No,No,6,No,None,No internet service,No internet service,One year,Mailed check,22.93,137.6,0
CUST03139,Female,0,Yes,No,16,No,Fiber optic,No,Yes,Two year,Electronic check,97.21,1555.43,1
CUST03140,Male,1,No,No,3,Yes,None,No internet service,No internet service,One year,Mailed check,37.66,112.98,0
CUST03141,Female,0,Yes,Yes,32,Yes,Fiber optic,Yes,Yes,One year,Bank transfer,97.89,3132.58,0
CUST03142,Male,0,Yes,Yes,29,Yes,Fiber optic,No,No,Month-to-month,Mailed check,63.31,1836.02,1
CUST03143,Male,0,Yes,Yes,27,No,None,No internet service,No internet service,Two year,Electronic check,29.19,788.02,1
CUST03144,Male,1,Yes,Yes,22,Yes,DSL,Yes,Yes,One year,Bank transfer,49.8,1095.55,0
CUST03145,Male,1,Yes,No,12,Yes,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,69.15,829.8,0
CUST03146,Female,0,Yes,Yes,28,Yes,Fiber optic,No,Yes,Month-to-month,Bank transfer,55.47,1553.07,0
CUST03147,Female,1,Yes,No,42,Yes,Fiber optic,No,No,Month-to-month,Bank transfer,60.85,2555.5,1
CUST03148,Male,0,No,No,23,Yes,None,No internet service,No internet service,Month-to-month,Credit card,37.27,857.19,1
CUST03149,Male,1,Yes,Yes,6,No,DSL,Yes,Yes,Two year,Credit card,44.45,266.67,1
CUST03150,Female,1,Yes,No,34,Yes,Fiber optic,No,Yes,Month-to-month,Mailed check,104.04,3537.25,0
CUST03151,Male,0,No,Yes,54,No,Fiber optic,No,No,One year,Credit card,86.83,4688.84,1
CUST03152,Male,1,No,No,6,Yes,DSL,Yes,No,One year,Credit card,72.44,434.63,1
CUST03153,Female,0,No,No,42,Yes,Fiber optic,Yes,No,One year,Credit card,88.73,3726.56,1
CUST03154,Female,0,No,Yes,20,Yes,DSL,No,Yes,Month-to-month,Bank transfer,72.02,1440.4,0
CUST03155,Female,1,Yes,Yes,26,Yes,None,No internet service,No internet service,Two year,Mailed check,28.3,735.68,1
CUST03156,Male,1,Yes,No,58,Yes,Fiber optic,No,No,One year,Credit card,73.69,4273.93,1
CUST03157,Male,0,No,Yes,15,Yes,None,No internet service,No internet service,Month-to-month,Credit card,19.95,299.24,1
CUST03158,Female,0,Yes,No,48,Yes,Fiber optic,Yes,No,Month-to-month,Bank transfer,115.4,5539.4,1
CUST03159,Female,0,No,No,10,No,Fiber optic,Yes,Yes,One year,Mailed check,110.07,1100.73,0
CUST03160,Female,0,Yes,No,71,No,None,No internet service,No internet service,One year,Bank transfer,33.63,2387.57,1
CUST03161,Male,1,Yes,No,30,No,None,No internet service,No internet service,Month-to-month,Bank transfer,20.05,601.51,1
CUST03162,Female,0,No,No,43,Yes,Fiber optic,Yes,Yes,Two year,Mailed check,96.64,4155.62,1
CUST03163,Female,0,No,No,57,Yes,Fiber optic,Yes,Yes,Two year,Bank transfer,110.41,6293.27,0
CUST03164,Male,1,Yes,Yes,10,No,None,No internet service,No internet service,Two year,Bank transfer,30.94,309.41,1
CUST03165,Male,0,Yes,No,18,Yes,Fiber optic,Yes,Yes,Month-to-month,Mailed check,59.19,1065.42,1
CUST03166,Female,0,Yes,No,72,Yes,DSL,Yes,Yes,Month-to-month,Credit card,75.06,5404.42,1
CUST03167,Female,0,Yes,Yes,24,Yes,None,No internet service,No internet service,One year,Mailed check,39.65,951.7,0
CUST03168,Female,0,Yes,Yes,36,Yes,DSL,Yes,Yes,Two year,Mailed check,55.05,1981.9,1
CUST03169,Male,1,No,Yes,16,Yes,DSL,No,No,Month-to-month,Bank transfer,41.01,656.16,0
CUST03170,Male,1,No,Yes,42,Yes,DSL,Yes,No,Month-to-month,Credit card,78.25,3286.59,1
CUST03171,Male,1,Yes,No,65,No,None,No internet service,No internet service,Month-to-month,Credit card,21.97,1428.19,1
CUST03172,Male,0,No,No,15,No,DSL,Yes,No,Month-to-month,Credit card,69.6,1044.04,1
CUST03173,Female,1,No,Yes,54,Yes,DSL,Yes,Yes,Two year,Electronic check,67.53,3646.6,0
CUST03174,Female,0,Yes,Yes,39,Yes,Fiber optic,No,Yes,Month-to-month,Bank transfer,105.29,4106.31,1
CUST03175,Male,0,Yes,No,59,No,Fiber optic,Yes,No,Two year,Credit card,66.79,3940.5,1
CUST03176,Female,0,Yes,No,57,Yes,DSL,No,No,One year,Bank transfer,50.61,2884.89,0
CUST03177,Male,1,No,No,3,No,DSL,Yes,No,One year,Credit card,64.96,194.89,1
CUST03178,Male,0,Yes,Yes,71,No,None,No internet service,No internet service,Month-to-month,Electronic check,37.03,2629.03,0
CUST03179,Male,0,Yes,Yes,72,No,DSL,No,No,Two year,Electronic check,69.84,5028.64,0
CUST03180,Female,0,Yes,No,49,Yes,Fiber optic,Yes,Yes,Month-to-month,Electronic check,118.49,5806.14,0
CUST03181,Male,0,Yes,Yes,41,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,39.02,1599.63,1
CUST03182,Female,1,No,Yes,54,Yes,Fiber optic,No,Yes,Two year,Credit card,77.36,4177.19,1
CUST03183,Female,1,No,Yes,7,Yes,None,No internet service,No internet service,One year,Bank transfer,26.78,187.48,0
CUST03184,Female,1,No,No,59,Yes,Fiber optic,Yes,Yes,Two year,Bank transfer,87.54,5164.75,0
CUST03185,Male,1,No,Yes,36,No,Fiber optic,Yes,Yes,Month-to-month,Mailed check,81.69,2940.79,0
CUST03186,Female,1,Yes,No,57,No,Fiber optic,No,Yes,Month-to-month,Mailed check,79.51,4532.32,1
CUST03187,Female,0,Yes,Yes,19,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,28.61,543.63,0
CUST03188,Female,0,No,Yes,72,Yes,DSL,No,No,One year,Credit card,72.56,5224.29,1
CUST03189,Female,0,No,Yes,69,Yes,DSL,No,No,One year,Electronic check,78.66,5427.52,0
CUST03190,Male,0,Yes,Yes,20,Yes,DSL,No,Yes,One year,Bank transfer,67.31,1346.28,1
CUST03191,Male,0,Yes,No,21,No,DSL,No,No,One year,Electronic check,35.65,748.57,0
CUST03192,Female,1,Yes,Yes,11,No,Fiber optic,No,Yes,Two year,Electronic check,104.76,1152.36,0
CUST03193,Male,1,No,No,6,Yes,None,No internet service,No internet service,Month-to-month,Credit card,15.78,94.65,0
CUST03194,Female,1,Yes,No,55,Yes,DSL,Yes,No,Two year,Credit card,59.92,3295.82,1
CUST03195,Female,0,Yes,Yes,70,No,None,No internet service,No internet service,One year,Bank transfer,19.45,1361.42,1
CUST03196,Male,0,No,Yes,55,Yes,Fiber optic,Yes,Yes,Two year,Bank transfer,53.56,2945.67,0
CUST03197,Female,1,Yes,Yes,22,Yes,None,No internet service,No internet service,Two year,Credit card,33.47,736.32,0
CUST03198,Male,1,No,Yes,41,No,None,No internet service,No internet service,One year,Bank transfer,44.76,1835.28,1
CUST03199,Female,0,No,Yes,44,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,41.36,1819.63,0
CUST03200,Male,1,No,No,40,Yes,None,No internet service,No internet service,One year,Credit card,15.28,611.36,1
CUST03201,Female,1,Yes,Yes,2,Yes,Fiber optic,No,No,One year,Mailed check,56.5,112.99,1
CUST03202,Male,0,Yes,Yes,24,No,DSL,No,No,One year,Credit card,54.14,1299.25,0
CUST03203,Female,1,No,No,32,No,Fiber optic,No,Yes,Month-to-month,Electronic check,61.54,1969.34,1
CUST03204,Male,0,Yes,Yes,53,Yes,DSL,Yes,No,Month-to-month,Electronic check,41.51,2200.11,0
CUST03205,Female,1,Yes,No,20,Yes,Fiber optic,Yes,Yes,One year,Electronic check,79.17,1583.31,0
CUST03206,Female,1,No,No,26,Yes,None,No internet service,No internet service,Two year,Credit card,36.08,937.96,0
CUST03207,Male,1,No,Yes,43,No,DSL,Yes,No,One year,Credit card,45.46,1954.63,0
CUST03208,Female,1,No,No,33,Yes,Fiber optic,Yes,No,Month-to-month,Mailed check,90.37,2982.07,0
CUST03209,Male,1,No,No,19,Yes,Fiber optic,Yes,No,Two year,Mailed check,103.7,1970.28,1
CUST03210,Male,0,Yes,No,12,Yes,DSL,No,No,Month-to-month,Bank transfer,72.42,869.05,0
CUST03211,Female,0,No,No,46,Yes,None,No internet service,No internet service,One year,Bank transfer,31.5,1448.83,1
CUST03212,Male,0,No,Yes,7,No,DSL,Yes,No,One year,Mailed check,63.79,446.53,1
CUST03213,Male,0,No,Yes,6,No,Fiber optic,Yes,Yes,One year,Bank transfer,59.37,356.24,0
CUST03214,Female,1,No,No,67,No,None,No internet service,No internet service,Two year,Credit card,43.34,2903.63,0
CUST03215,Male,0,No,No,72,Yes,None,No internet service,No internet service,One year,Mailed check,36.64,2638.4,0
CUST03216,Female,0,No,Yes,48,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,26.56,1274.93,1
CUST03217,Male,1,No,No,44,No,DSL,Yes,Yes,One year,Mailed check,33.88,1490.81,0
CUST03218,Female,1,Yes,No,13,No,DSL,No,Yes,One year,Credit card,59.38,771.95,0
CUST03219,Female,0,No,No,10,Yes,Fiber optic,No,No,Two year,Mailed check,66.17,661.72,0
CUST03220,Male,0,Yes,Yes,0,Yes,Fiber optic,Yes,Yes,Month-to-month,Credit card,99.32,0,1
CUST03221,Female,1,No,No,67,No,DSL,No,Yes,Two year,Mailed check,73.79,4943.87,0
CUST03222,Female,1,Yes,No,45,Yes,DSL,No,Yes,One year,Mailed check,74.85,3368.07,0
CUST03223,Male,1,No,Yes,68,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,20.82,1415.46,1
CUST03224,Female,1,No,Yes,65,No,None,No internet service,No internet service,Two year,Electronic check,32.56,2116.27,1
CUST03225,Male,1,No,No,49,Yes,Fiber optic,No,No,Two year,Credit card,55.93,2740.68,0
CUST03226,Female,1,Yes,Yes,20,No,DSL,Yes,Yes,Month-to-month,Bank transfer,61.72,1234.47,1
CUST03227,Female,1,Yes,No,0,No,DSL,No,Yes,One year,Credit card,65.38,0,0
CUST03228,Male,0,Yes,Yes,34,Yes,DSL,No,No,Month-to-month,Electronic check,54.93,1867.58,0
CUST03229,Male,0,Yes,No,72,No,Fiber optic,Yes,Yes,Two year,Electronic check,110.48,7954.81,1
CUST03230,Female,1,No,Yes,12,Yes,None,No internet service,No internet service,Two year,Mailed check,16.94,203.34,0
CUST03231,Female,1,No,No,50,Yes,Fiber optic,Yes,Yes,One year,Credit card,63.29,3164.69,0
CUST03232,Female,0,Yes,No,34,Yes,Fiber optic,Yes,No,Month-to-month,Mailed check,89.08,3028.8,0
CUST03233,Female,1,Yes,No,21,No,None,No internet service,No internet service,One year,Bank transfer,33.15,696.24,0
CUST03234,Female,0,No,Yes,12,Yes,Fiber optic,No,No,One year,Mailed check,66.35,796.16,0
CUST03235,Female,0,Yes,No,1,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,26.03,26.03,1
CUST03236,Female,0,No,Yes,27,No,Fiber optic,Yes,No,Month-to-month,Bank transfer,57.47,1551.78,0
CUST03237,Male,0,Yes,Yes,25,Yes,Fiber optic,Yes,Yes,One year,Credit card,60.52,1513.01,0
CUST03238,Female,1,Yes,No,21,No,None,No internet service,No internet service,Month-to-month,Bank transfer,37.08,778.66,1
CUST03239,Female,0,No,Yes,8,Yes,Fiber optic,No,No,Two year,Credit card,102.98,823.86,0
CUST03240,Male,1,Yes,Yes,71,Yes,Fiber optic,No,Yes,Month-to-month,Electronic check,64.51,4580.42,1
CUST03241,Male,1,Yes,Yes,38,No,DSL,Yes,Yes,One year,Bank transfer,70.27,2670.2,0
CUST03242,Male,0,Yes,No,71,Yes,Fiber optic,No,No,One year,Bank transfer,119.56,8489.11,0
CUST03243,Female,0,No,No,54,Yes,DSL,No,No,One year,Credit card,64.6,3488.67,1
CUST03244,Female,0,No,No,2,No,None,No internet service,No internet service,One year,Credit card,31.24,62.49,0
CUST03245,Female,0,No,No,30,No,DSL,Yes,No,One year,Electronic check,61.01,1830.35,0
CUST03246,Female,1,No,No,59,No,None,No internet service,No internet service,Two year,Bank transfer,18.09,1067.08,1
CUST03247,Male,1,Yes,Yes,58,No,Fiber optic,Yes,Yes,Two year,Mailed check,90.1,5225.54,0
CUST03248,Female,1,Yes,No,1,No,Fiber optic,No,No,Month-to-month,Credit card,78.44,78.44,0
CUST03249,Male,1,No,Yes,4,No,DSL,No,Yes,Two year,Electronic check,68.46,273.83,0
CUST03250,Male,1,No,No,52,Yes,None,No internet service,No internet service,Two year,Electronic check,18.66,970.4,0
CUST03251,Female,0,No,Yes,40,No,None,No internet service,No internet service,One year,Mailed check,45.28,1811.2,0
CUST03252,Female,1,Yes,No,54,No,None,No internet service,No internet service,Month-to-month,Electronic check,26.3,1420.08,0
CUST03253,Male,1,No,No,10,No,None,No internet service,No internet service,Month-to-month,Bank transfer,33.62,336.25,1
CUST03254,Female,0,Yes,No,60,Yes,DSL,Yes,No,One year,Bank transfer,51.21,3072.37,0
CUST03255,Female,0,No,Yes,52,No,None,No internet service,No internet service,Two year,Mailed check,19.69,1023.95,0
CUST03256,Female,1,Yes,Yes,49,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,18.72,917.37,0
CUST03257,Female,0,Yes,No,64,No,DSL,No,Yes,Two year,Mailed check,43.18,2763.59,1
CUST03258,Male,1,No,Yes,68,No,DSL,No,No,Two year,Credit card,68.71,4672.17,1
CUST03259,Female,0,Yes,No,11,Yes,DSL,Yes,Yes,Month-to-month,Mailed check,56,616.02,0
CUST03260,Female,1,No,No,71,No,None,No internet service,No internet service,Month-to-month,Bank transfer,48.47,3441.62,1
CUST03261,Female,0,No,Yes,72,No,DSL,No,No,Month-to-month,Bank transfer,37.36,2690.14,1
CUST03262,Female,0,No,No,70,No,None,No internet service,No internet service,Two year,Credit card,46.85,3279.58,1
CUST03263,Male,0,No,Yes,9,Yes,Fiber optic,Yes,Yes,Two year,Mailed check,97.41,876.67,0
CUST03264,Female,1,No,Yes,42,No,None,No internet service,No internet service,Two year,Bank transfer,16.89,709.52,0
CUST03265,Male,0,Yes,No,58,Yes,Fiber optic,Yes,No,One year,Credit card,115.65,6707.49,1
CUST03266,Female,0,No,No,19,Yes,None,No internet service,No internet service,One year,Mailed check,49.66,943.46,0
CUST03267,Female,1,No,Yes,29,No,None,No internet service,No internet service,Two year,Bank transfer,18.52,537.04,0
CUST03268,Female,0,No,Yes,55,No,None,No internet service,No internet service,One year,Bank transfer,38.72,2129.74,1
CUST03269,Male,0,No,No,70,Yes,DSL,No,No,Two year,Mailed check,50.31,3521.69,1
CUST03270,Male,1,Yes,Yes,19,No,None,No internet service,No internet service,One year,Electronic check,27.17,516.24,1
CUST03271,Male,1,Yes,No,19,Yes,Fiber optic,Yes,No,Two year,Electronic check,84.64,1608.16,0
CUST03272,Female,0,No,No,21,No,Fiber optic,Yes,No,Month-to-month,Mailed check,94.72,1989.1,1
CUST03273,Male,1,Yes,No,27,No,None,No internet service,No internet service,Two year,Credit card,20.1,542.81,0
CUST03274,Female,0,No,Yes,16,No,DSL,No,Yes,Month-to-month,Electronic check,57.38,918.11,1
CUST03275,Male,1,Yes,Yes,15,No,Fiber optic,Yes,No,Month-to-month,Credit card,50.11,751.62,1
CUST03276,Male,0,Yes,No,43,Yes,DSL,Yes,No,Two year,Electronic check,53.78,2312.59,0
CUST03277,Female,1,Yes,Yes,25,Yes,None,No internet service,No internet service,Month-to-month,Credit card,28.56,713.93,0
CUST03278,Male,1,Yes,Yes,17,Yes,Fiber optic,No,No,One year,Electronic check,55.97,951.41,1
CUST03279,Female,0,No,Yes,11,No,Fiber optic,Yes,Yes,Month-to-month,Electronic check,81.31,894.45,1
CUST03280,Male,0,No,No,54,No,DSL,No,No,One year,Mailed check,45.37,2450.11,0
CUST03281,Male,1,No,Yes,9,Yes,Fiber optic,Yes,Yes,One year,Bank transfer,110.94,998.43,1
CUST03282,Female,1,Yes,No,54,No,DSL,Yes,No,Two year,Electronic check,44.3,2392.04,0
CUST03283,Male,0,Yes,Yes,0,No,Fiber optic,Yes,Yes,One year,Electronic check,55.87,0,0
CUST03284,Male,1,Yes,No,3,Yes,Fiber optic,No,Yes,Month-to-month,Electronic check,90.09,270.28,0
CUST03285,Male,0,Yes,No,40,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,17.31,692.27,1
CUST03286,Male,1,Yes,Yes,37,Yes,Fiber optic,Yes,Yes,One year,Electronic check,115.58,4276.53,0
CUST03287,Female,1,No,No,46,No,Fiber optic,No,Yes,Two year,Credit card,85.65,3939.74,1
CUST03288,Male,1,No,Yes,65,No,DSL,Yes,Yes,Month-to-month,Electronic check,51.39,3340.06,0
CUST03289,Female,0,Yes,Yes,33,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,49.26,1625.45,0
CUST03290,Male,0,No,No,4,Yes,Fiber optic,No,No,Two year,Electronic check,116.41,465.64,1
CUST03291,Male,0,No,Yes,39,Yes,Fiber optic,No,No,Month-to-month,Bank transfer,60.37,2354.48,0
CUST03292,Male,1,Yes,No,72,No,None,No internet service,No internet service,Two year,Bank transfer,34.49,2483.63,1
CUST03293,Male,1,No,Yes,67,Yes,DSL,Yes,Yes,Month-to-month,Bank transfer,32.52,2179.14,0
CUST03294,Female,1,No,Yes,18,Yes,None,No internet service,No internet service,One year,Credit card,39.61,712.91,0
CUST03295,Male,1,Yes,Yes,44,Yes,Fiber optic,No,Yes,One year,Bank transfer,58.94,2593.24,1
CUST03296,Male,0,No,Yes,22,No,Fiber optic,No,No,One year,Mailed check,65.82,1447.95,1
CUST03297,Female,1,No,No,18,No,DSL,Yes,Yes,Two year,Bank transfer,64.14,1154.44,1
CUST03298,Female,0,Yes,Yes,36,No,Fiber optic,Yes,No,Two year,Electronic check,50.76,1827.37,0
CUST03299,Female,1,No,Yes,18,No,DSL,No,Yes,Month-to-month,Credit card,58.06,1045.12,1
CUST03300,Male,0,No,No,26,No,DSL,Yes,Yes,Month-to-month,Mailed check,57.93,1506.26,0
CUST03301,Male,1,Yes,No,53,No,DSL,Yes,No,Month-to-month,Bank transfer,52.22,2767.53,0
CUST03302,Male,1,No,Yes,23,No,DSL,No,No,Month-to-month,Credit card,57.59,1324.67,1
CUST03303,Female,0,Yes,No,45,Yes,DSL,No,No,One year,Mailed check,31.22,1405.11,0
CUST03304,Female,1,Yes,No,14,No,Fiber optic,Yes,Yes,One year,Bank transfer,85.02,1190.23,0
CUST03305,Male,0,Yes,No,9,Yes,DSL,No,Yes,Two year,Mailed check,69.69,627.2,0
CUST03306,Male,1,No,Yes,56,No,DSL,No,No,Month-to-month,Mailed check,35.79,2004.13,0
CUST03307,Female,0,Yes,Yes,55,Yes,Fiber optic,Yes,No,Month-to-month,Bank transfer,64.25,3533.76,1
CUST03308,Female,1,Yes,Yes,60,No,None,No internet service,No internet service,One year,Bank transfer,21.27,1276.48,0
CUST03309,Female,1,No,No,42,No,Fiber optic,Yes,No,Month-to-month,Bank transfer,74.91,3146.41,0
CUST03310,Female,0,Yes,Yes,5,Yes,DSL,No,Yes,Two year,Electronic check,49.71,248.56,0
CUST03311,Female,1,No,Yes,64,No,DSL,No,Yes,Two year,Credit card,38.17,2443.1,0
CUST03312,Female,0,Yes,Yes,1,No,None,No internet service,No internet service,Month-to-month,Mailed check,33.11,33.11,1
